timestamp,HR,arousal,RR,HR_mean,HR_std,HR_min,HR_max
2025-10-26T20:46:06.272901,59,0.29,1.03,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:07.261762,60,0.32,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:08.251344,60,0.36,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:09.382109,60,0.39,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:10.274187,60,0.39,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:11.285055,60,0.4,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:12.252538,60,0.4,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:13.252611,60,0.38,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:14.331099,61,0.36,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:15.272784,62,0.38,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:16.264016,62,0.39,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:17.300604,61,0.41,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:18.294220,61,0.41,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:19.290249,61,0.42,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:20.271089,61,0.41,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:21.255147,61,0.38,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:22.245232,62,0.35,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:23.283018,62,0.34,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:24.270324,61,0.32,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:25.261010,61,0.27,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:26.249085,60,0.23,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:27.291047,61,0.19,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:28.284784,61,0.16,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:29.277299,61,0.14,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:30.278515,61,0.13,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:31.255159,62,0.15,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:32.282631,62,0.17,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:33.269283,61,0.19,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:34.263789,61,0.22,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:35.255349,62,0.25,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:36.337681,62,0.27,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:37.286900,62,0.32,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:38.290025,62,0.36,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:39.257764,61,0.38,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:40.252579,62,0.38,0.85,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:41.283835,62,0.35,"0.95, 0.87",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:42.281887,61,0.31,0.77,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:43.291073,62,0.27,0.79,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:44.389327,63,0.23,0.77,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:45.292238,65,0.19,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:46.278180,67,0.16,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:47.270323,69,0.1,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:48.257876,69,0.06,"0.97, 0.96",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:49.272606,68,0.05,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:50.288972,67,0.07,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:51.276671,66,0.11,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:52.261327,65,0.14,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:53.254270,65,0.19,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:54.304571,64,0.22,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:55.282401,63,0.25,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:56.286485,63,0.3,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:57.256524,63,0.35,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:58.248711,63,0.35,1.05,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:46:59.334706,63,0.34,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:00.279121,63,0.32,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:01.270065,62,0.29,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:02.261722,62,0.26,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:03.331317,62,0.23,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:04.288606,62,0.21,1.05,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:05.266171,61,0.18,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:06.260576,60,0.15,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:07.248370,59,0.12,1.05,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:08.332440,58,0.11,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:09.272446,59,0.11,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:10.259792,59,0.11,0.82,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:11.301532,59,0.11,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:12.287521,60,0.1,0.85,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:13.277416,61,0.09,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:14.267457,63,0.08,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:15.256058,63,0.07,"0.98, 0.89",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:16.298521,62,0.06,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:17.305583,60,0.05,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:18.278387,60,0.04,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:19.267352,60,0.04,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:20.306691,60,0.04,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:21.293496,60,0.06,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:22.280011,60,0.08,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:23.276208,60,0.12,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:24.265032,60,0.18,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:25.342733,60,0.25,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:26.285830,60,0.31,0.87,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:27.271613,61,0.38,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:28.263525,63,0.44,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:29.300627,64,0.49,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:30.296858,65,0.48,1.09,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:31.280773,65,0.46,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:32.271431,64,0.43,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:33.270951,63,0.4,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:34.294367,63,0.33,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:35.282959,63,0.27,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:36.272882,62,0.2,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:37.262630,62,0.13,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:38.297052,63,0.07,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:39.289741,63,0.0,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:40.280807,62,0.02,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:41.271588,62,0.03,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:42.258425,62,0.05,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:43.295372,61,0.08,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:44.283591,60,0.1,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:45.273323,60,0.13,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:46.268358,60,0.16,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:47.347816,60,0.18,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:48.425476,60,0.21,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:49.276720,60,0.23,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:50.270045,60,0.26,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:51.275291,60,0.28,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:52.297617,61,0.3,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:53.283267,61,0.32,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:54.275192,61,0.33,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:55.263742,61,0.31,"0.84, 0.98",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:56.389084,61,0.28,0.83,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:57.293354,61,0.26,0.82,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:58.280857,62,0.23,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:47:59.270849,63,0.2,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:00.264506,64,0.16,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:01.295752,64,0.13,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:02.284594,63,0.09,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:03.271051,62,0.04,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:04.263859,62,0.01,0.85,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:05.347033,62,0.02,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:06.289976,62,0.04,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:07.278875,63,0.08,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:08.270788,65,0.13,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:09.256602,65,0.14,"0.92, 0.95, 0.92, 0.98",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:10.433289,65,0.15,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:11.281326,64,0.15,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:12.273081,63,0.16,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:13.276831,62,0.18,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:14.341157,63,0.19,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:15.292161,63,0.19,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:16.281675,63,0.19,1.03,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:17.266997,62,0.18,1.08,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:18.261657,61,0.15,1.07,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:19.295500,61,0.16,1.03,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:20.282008,60,0.17,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:21.272140,59,0.19,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:22.268369,58,0.22,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:23.300287,59,0.25,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:24.287032,60,0.26,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:25.292940,60,0.26,"0.90, 0.86",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:26.267544,60,0.24,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:27.260207,61,0.24,"0.95, 0.98",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:28.383873,63,0.23,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:29.366092,64,0.24,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:30.291765,64,0.23,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:31.266907,63,0.22,0.87,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:32.298911,62,0.2,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:33.289407,63,0.18,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:34.281472,64,0.16,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:35.270497,64,0.17,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:36.257910,63,0.2,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:37.382935,63,0.21,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:38.331967,63,0.22,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:39.273345,63,0.23,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:40.263700,63,0.25,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:41.302789,64,0.28,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:42.336575,63,0.33,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:43.278847,62,0.38,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:44.268256,62,0.42,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:45.260355,62,0.45,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:46.295298,62,0.47,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:47.283528,62,0.45,1.08,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:48.278265,62,0.42,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:49.263763,61,0.38,1.09,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:50.301417,61,0.35,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:51.290900,61,0.3,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:52.282531,60,0.24,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:53.283942,60,0.17,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:54.258484,60,0.11,"0.79, 0.86",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:55.293837,61,0.06,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:56.288174,62,0.0,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:57.275788,63,0.0,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:58.265083,64,0.0,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:48:59.300726,63,0.01,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:00.289790,62,0.01,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:01.280341,62,0.01,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:02.271762,61,0.03,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:03.268282,62,0.05,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:04.342810,62,0.07,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:05.334565,62,0.1,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:06.282045,61,0.11,1.05,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:07.264981,60,0.13,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:08.300305,59,0.14,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:09.289419,58,0.14,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:10.281030,58,0.15,"1.01, 0.91",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:11.268744,58,0.16,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:12.263844,59,0.15,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:13.298973,60,0.15,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:14.284623,61,0.16,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:15.276444,61,0.17,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:16.267067,61,0.21,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:17.349865,62,0.25,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:18.292848,62,0.29,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:19.279971,62,0.38,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:20.270571,62,0.47,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:21.359913,62,0.55,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:22.298211,62,0.58,1.07,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:23.284570,62,0.6,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:24.283755,60,0.61,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:25.315161,59,0.59,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:26.304406,59,0.57,1.01,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:27.379228,59,0.55,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:28.330001,59,0.51,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:29.271926,59,0.44,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:30.311971,59,0.36,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:31.304441,59,0.31,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:32.291582,59,0.29,1.02,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:33.277339,59,0.28,1.04,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:34.268862,60,0.27,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:35.299291,59,0.24,1.09,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:36.293030,59,0.22,1.07,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:37.370279,59,0.19,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:38.272374,59,0.17,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:39.317002,58,0.14,0.86,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:40.297301,59,0.12,0.81,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:41.288446,60,0.08,0.82,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:42.279303,61,0.06,"0.92, 0.75",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:43.313393,62,0.05,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:44.304964,63,0.06,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:45.298352,64,0.1,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:46.280962,65,0.16,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:47.271200,66,0.22,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:48.311281,67,0.3,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:49.300782,69,0.4,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:50.305844,72,0.5,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:51.281021,75,0.5,"0.59, 0.64, 0.67, 0.62, 0.66",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:52.283501,79,0.5,0.69,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:53.314786,82,0.48,"0.58, 0.73",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:54.300755,84,0.44,0.66,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:55.288306,86,0.4,"0.66, 0.66",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:56.277654,87,0.35,0.66,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:57.311333,87,0.29,"0.67, 0.66",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:58.308017,87,0.21,0.66,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:49:59.288627,87,0.12,0.65,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:00.280848,87,0.03,"0.72, 0.88",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:01.317219,88,0.04,0.81,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:02.318932,88,0.04,0.85,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:03.316311,83,0.04,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:04.295670,80,0.04,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:05.278564,77,0.04,0.75,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:06.313966,75,0.04,"0.80, 0.83",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:07.298575,76,0.09,,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:08.288719,76,0.09,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:09.277832,73,0.08,1.13,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:10.269410,73,0.07,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:11.303571,69,0.06,1.10,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:12.297306,69,0.06,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:13.283291,69,0.06,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:14.270993,67,0.06,"0.95, 0.87",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:15.353507,65,0.06,0.85,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:16.299816,64,0.06,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:17.425021,64,0.0,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:18.366483,65,0.0,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:19.315207,65,0.0,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:20.304263,65,0.02,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:21.306661,64,0.04,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:22.282285,63,0.06,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:23.272129,63,0.09,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:24.354355,63,0.12,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:25.298798,62,0.15,0.91,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:26.294706,62,0.18,0.87,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:27.284749,63,0.22,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:28.269184,64,0.25,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:29.307379,64,0.27,"0.98, 0.89",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:30.304092,64,0.27,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:31.295745,64,0.27,0.83,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:32.282677,64,0.26,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:33.353936,65,0.24,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:34.301715,65,0.22,0.89,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:35.288409,65,0.19,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:36.281369,65,0.16,0.93,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:37.278502,65,0.14,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:38.322467,64,0.12,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:39.296755,63,0.11,1.07,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:40.285870,63,0.09,0.94,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:41.275371,62,0.07,0.97,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:42.311346,61,0.08,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:43.300122,61,0.08,0.96,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:44.307016,60,0.08,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:45.282932,60,0.09,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:46.269613,61,0.09,0.95,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:47.301990,61,0.09,1.00,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:48.296113,61,0.09,0.98,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:49.285149,61,0.11,1.03,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:50.277682,62,0.12,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:51.315115,62,0.12,0.90,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:52.300471,61,0.13,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:53.295796,62,0.13,0.92,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:54.280256,62,0.14,"0.88, 0.78",64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:55.316257,62,0.13,0.99,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:56.310281,63,0.12,0.82,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:57.296013,64,0.11,0.79,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:58.286924,64,0.1,0.88,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:50:59.284372,65,0.07,0.80,64.62777129521587,3.6001652428791036,57,88
2025-10-26T20:51:00.307230,66,0.06,0.82,64.62777129521587,3.6001652428791036,57,88
